,Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
3378,Case 733,Closed,Value 5,2012/03/10 13:20:59.000,Variant 1,1,Variant 1,Value 1,Value 55,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3379,Case 734,Assign seriousness,Value 9,2010/07/08 07:38:34.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3380,Case 734,Take in charge ticket,Value 16,2010/08/03 09:17:48.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3381,Case 734,Resolve ticket,Value 6,2010/08/03 12:23:10.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3382,Case 734,Closed,Value 5,2010/08/18 12:23:26.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3383,Case 735,Assign seriousness,Value 12,2010/08/04 08:30:30.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 4,Value 2,Value 3,Value 2,Value 1,Value 1
3384,Case 735,Take in charge ticket,Value 17,2010/08/04 12:45:34.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 4,Value 2,Value 3,Value 2,Value 1,Value 1
3385,Case 735,Resolve ticket,Value 17,2010/08/04 13:21:00.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 4,Value 2,Value 3,Value 2,Value 1,Value 1
3386,Case 735,Closed,Value 5,2010/09/10 08:40:20.000,Variant 1,1,Variant 1,Value 1,Value 35,Value 3,Value 4,Value 2,Value 3,Value 2,Value 1,Value 1
3387,Case 736,Assign seriousness,Value 1,2012/01/10 16:22:31.000,Variant 1,1,Variant 1,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3388,Case 736,Take in charge ticket,Value 2,2012/01/16 16:49:43.000,Variant 1,1,Variant 1,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3389,Case 736,Resolve ticket,Value 2,2012/01/17 11:55:34.000,Variant 1,1,Variant 1,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3390,Case 736,Closed,Value 5,2012/03/02 16:30:40.000,Variant 1,1,Variant 1,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3391,Case 737,Assign seriousness,Value 1,2011/09/28 12:08:34.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3392,Case 737,Take in charge ticket,Value 2,2011/09/28 13:51:37.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3393,Case 737,Resolve ticket,Value 2,2011/09/29 16:34:20.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3394,Case 737,Closed,Value 5,2011/11/04 13:10:22.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3395,Case 738,Assign seriousness,Value 1,2012/04/19 10:11:09.000,Variant 4,4,Variant 4,Value 1,Value 227,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3396,Case 738,Assign seriousness,Value 13,2012/04/19 13:38:11.000,Variant 4,4,Variant 4,Value 1,Value 227,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3397,Case 738,Take in charge ticket,Value 13,2012/04/19 13:38:20.000,Variant 4,4,Variant 4,Value 1,Value 227,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3398,Case 738,Resolve ticket,Value 1,2012/04/27 08:32:07.000,Variant 4,4,Variant 4,Value 1,Value 227,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3399,Case 738,Closed,Value 5,2012/06/02 10:20:28.000,Variant 4,4,Variant 4,Value 1,Value 227,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3400,Case 739,Assign seriousness,Value 1,2011/09/28 07:12:44.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3401,Case 739,Take in charge ticket,Value 16,2011/09/28 08:28:27.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3402,Case 739,Resolve ticket,Value 16,2011/09/28 15:53:27.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3403,Case 739,Closed,Value 5,2011/10/29 07:20:31.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3404,Case 740,Assign seriousness,Value 8,2011/05/26 08:10:00.000,Variant 1,1,Variant 1,Value 1,Value 55,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3405,Case 740,Take in charge ticket,Value 8,2011/05/26 08:10:21.000,Variant 1,1,Variant 1,Value 1,Value 55,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3406,Case 740,Resolve ticket,Value 13,2011/05/26 09:28:15.000,Variant 1,1,Variant 1,Value 1,Value 55,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3407,Case 740,Closed,Value 5,2011/07/03 08:10:42.000,Variant 1,1,Variant 1,Value 1,Value 55,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3408,Case 741,Assign seriousness,Value 1,2012/07/26 10:30:53.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3409,Case 741,Take in charge ticket,Value 4,2012/07/26 15:13:57.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3410,Case 741,Resolve ticket,Value 4,2012/07/31 09:29:21.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3411,Case 741,Closed,Value 5,2012/09/02 10:40:27.000,Variant 1,1,Variant 1,Value 1,Value 123,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3412,Case 742,Assign seriousness,Value 1,2011/11/16 10:53:41.000,Variant 5,5,Variant 5,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3413,Case 742,Resolve ticket,Value 1,2011/11/17 15:43:26.000,Variant 5,5,Variant 5,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3414,Case 742,Closed,Value 5,2011/12/17 11:02:13.000,Variant 5,5,Variant 5,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3415,Case 743,Assign seriousness,Value 1,2012/01/12 14:19:54.000,Variant 6,6,Variant 6,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3416,Case 743,Take in charge ticket,Value 1,2012/01/12 16:58:23.000,Variant 6,6,Variant 6,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3417,Case 743,Resolve ticket,Value 1,2012/01/13 09:50:13.000,Variant 6,6,Variant 6,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3418,Case 743,Resolve ticket,Value 1,2012/01/13 09:50:13.000,Variant 6,6,Variant 6,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3419,Case 743,Closed,Value 5,2012/02/14 14:20:23.000,Variant 6,6,Variant 6,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3420,Case 744,Assign seriousness,Value 13,2011/08/30 14:08:50.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3421,Case 744,Take in charge ticket,Value 13,2011/08/31 09:55:37.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3422,Case 744,Wait,Value 13,2011/09/15 13:54:02.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3423,Case 744,Resolve ticket,Value 13,2011/09/22 12:34:45.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3424,Case 744,Closed,Value 5,2011/10/07 12:50:29.000,Variant 2,2,Variant 2,Value 1,Value 59,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3425,Case 745,Assign seriousness,Value 1,2012/01/03 16:07:37.000,Variant 1,1,Variant 1,Value 1,Value 26,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3426,Case 745,Take in charge ticket,Value 4,2012/01/04 10:29:40.000,Variant 1,1,Variant 1,Value 1,Value 26,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3427,Case 745,Resolve ticket,Value 4,2012/01/04 10:47:56.000,Variant 1,1,Variant 1,Value 1,Value 26,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3428,Case 745,Closed,Value 5,2012/02/10 16:10:24.000,Variant 1,1,Variant 1,Value 1,Value 26,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3429,Case 746,Assign seriousness,Value 4,2012/01/17 09:46:11.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3430,Case 746,Take in charge ticket,Value 10,2012/01/17 11:39:18.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3431,Case 746,Resolve ticket,Value 10,2012/01/30 16:03:09.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3432,Case 746,Closed,Value 5,2012/02/17 09:50:35.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3433,Case 747,Assign seriousness,Value 1,2013/03/22 09:57:06.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3434,Case 747,Take in charge ticket,Value 2,2013/04/09 07:13:06.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3435,Case 747,Wait,Value 4,2013/04/09 07:47:39.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3436,Case 747,Resolve ticket,Value 4,2013/04/10 13:36:07.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3437,Case 747,Closed,Value 3,2013/04/25 13:36:20.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3438,Case 748,Assign seriousness,Value 2,2011/05/31 14:03:05.000,Variant 3,3,Variant 3,Value 1,Value 5,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3439,Case 748,Take in charge ticket,Value 2,2011/05/31 14:03:15.000,Variant 3,3,Variant 3,Value 1,Value 5,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3440,Case 748,Wait,Value 2,2011/06/15 08:03:55.000,Variant 3,3,Variant 3,Value 1,Value 5,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3441,Case 748,Take in charge ticket,Value 2,2011/06/21 15:31:03.000,Variant 3,3,Variant 3,Value 1,Value 5,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3442,Case 748,Resolve ticket,Value 2,2011/06/21 15:35:58.000,Variant 3,3,Variant 3,Value 1,Value 5,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3443,Case 748,Closed,Value 5,2011/07/21 15:36:28.000,Variant 3,3,Variant 3,Value 1,Value 5,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3444,Case 749,Assign seriousness,Value 1,2012/05/18 15:27:42.000,Variant 26,26,Variant 26,Value 1,Value 31,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3445,Case 749,Take in charge ticket,Value 1,2012/05/18 15:27:52.000,Variant 26,26,Variant 26,Value 1,Value 31,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3446,Case 749,Wait,Value 1,2012/05/30 14:50:55.000,Variant 26,26,Variant 26,Value 1,Value 31,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3447,Case 749,Resolve ticket,Value 4,2012/05/31 07:50:25.000,Variant 26,26,Variant 26,Value 1,Value 31,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3448,Case 749,Resolve ticket,Value 4,2012/05/31 07:50:27.000,Variant 26,26,Variant 26,Value 1,Value 31,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3449,Case 749,Closed,Value 5,2012/06/30 07:50:52.000,Variant 26,26,Variant 26,Value 1,Value 31,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3450,Case 750,Assign seriousness,Value 11,2011/01/04 08:53:30.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3451,Case 750,Assign seriousness,Value 2,2011/01/11 15:13:25.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3452,Case 750,Take in charge ticket,Value 11,2011/01/21 14:23:17.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3453,Case 750,Resolve ticket,Value 11,2011/01/21 14:23:23.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3454,Case 750,Closed,Value 5,2011/02/20 14:23:42.000,Variant 4,4,Variant 4,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3455,Case 751,Insert ticket,Value 7,2011/06/24 15:24:10.000,Variant 31,31,Variant 31,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3456,Case 751,Assign seriousness,Value 8,2011/06/28 09:31:25.000,Variant 31,31,Variant 31,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3457,Case 751,Assign seriousness,Value 8,2011/06/28 09:31:26.000,Variant 31,31,Variant 31,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3458,Case 751,Take in charge ticket,Value 9,2011/06/28 12:49:33.000,Variant 31,31,Variant 31,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3459,Case 751,Resolve ticket,Value 9,2011/06/28 13:34:37.000,Variant 31,31,Variant 31,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3460,Case 751,Closed,Value 5,2011/07/27 15:30:55.000,Variant 31,31,Variant 31,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3461,Case 752,Assign seriousness,Value 1,2012/04/26 12:46:58.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 14,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3462,Case 752,Take in charge ticket,Value 10,2012/04/26 13:03:20.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 14,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3463,Case 752,Resolve ticket,Value 4,2012/05/11 15:42:41.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 14,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3464,Case 752,Closed,Value 5,2012/05/29 12:50:40.000,Variant 1,1,Variant 1,Value 1,Value 99,Value 14,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3475,Case 755,Assign seriousness,Value 13,2012/08/03 15:42:59.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3476,Case 755,Take in charge ticket,Value 13,2012/08/06 10:51:23.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3477,Case 755,Resolve ticket,Value 13,2012/08/07 14:57:14.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3478,Case 755,Closed,Value 5,2012/09/08 15:50:31.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3479,Case 756,Assign seriousness,Value 4,2012/01/17 10:24:07.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3480,Case 756,Take in charge ticket,Value 4,2012/01/17 11:47:32.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3481,Case 756,Resolve ticket,Value 4,2012/01/18 09:31:15.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3482,Case 756,Closed,Value 5,2012/03/14 10:25:35.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 18,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3483,Case 757,Assign seriousness,Value 1,2012/12/04 08:22:05.000,Variant 35,35,Variant 35,Value 1,Value 116,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3484,Case 757,Take in charge ticket,Value 2,2012/12/05 13:38:24.000,Variant 35,35,Variant 35,Value 1,Value 116,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3485,Case 757,Require upgrade,Value 2,2012/12/06 17:00:53.000,Variant 35,35,Variant 35,Value 1,Value 116,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3486,Case 757,Wait,Value 2,2012/12/10 08:20:39.000,Variant 35,35,Variant 35,Value 1,Value 116,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3487,Case 757,Resolve ticket,Value 2,2013/01/11 10:54:50.000,Variant 35,35,Variant 35,Value 1,Value 116,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3488,Case 757,Closed,Value 3,2013/01/26 10:55:10.000,Variant 35,35,Variant 35,Value 1,Value 116,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3489,Case 758,Assign seriousness,Value 4,2011/11/16 11:05:40.000,Variant 2,2,Variant 2,Value 1,Value 145,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3490,Case 758,Take in charge ticket,Value 9,2011/11/16 16:07:45.000,Variant 2,2,Variant 2,Value 1,Value 145,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3491,Case 758,Wait,Value 9,2011/11/21 09:41:10.000,Variant 2,2,Variant 2,Value 1,Value 145,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3492,Case 758,Resolve ticket,Value 9,2011/12/02 13:31:44.000,Variant 2,2,Variant 2,Value 1,Value 145,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3493,Case 758,Closed,Value 5,2012/01/06 15:00:25.000,Variant 2,2,Variant 2,Value 1,Value 145,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3494,Case 759,Assign seriousness,Value 9,2010/09/09 16:05:39.000,Variant 4,4,Variant 4,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3495,Case 759,Assign seriousness,Value 2,2010/09/13 13:43:14.000,Variant 4,4,Variant 4,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3496,Case 759,Take in charge ticket,Value 2,2010/09/13 13:43:21.000,Variant 4,4,Variant 4,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3497,Case 759,Resolve ticket,Value 2,2010/09/13 13:43:40.000,Variant 4,4,Variant 4,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3498,Case 759,Closed,Value 5,2010/10/23 16:00:34.000,Variant 4,4,Variant 4,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3499,Case 760,Assign seriousness,Value 1,2012/01/16 14:05:59.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3500,Case 760,Take in charge ticket,Value 1,2012/01/23 11:59:24.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3501,Case 760,Resolve ticket,Value 1,2012/01/27 10:16:12.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3502,Case 760,Closed,Value 5,2012/02/16 14:10:29.000,Variant 1,1,Variant 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3503,Case 761,Assign seriousness,Value 9,2011/08/12 14:34:43.000,Variant 1,1,Variant 1,Value 1,Value 163,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3504,Case 761,Take in charge ticket,Value 2,2011/08/29 10:16:10.000,Variant 1,1,Variant 1,Value 1,Value 163,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3505,Case 761,Resolve ticket,Value 2,2011/08/29 10:17:20.000,Variant 1,1,Variant 1,Value 1,Value 163,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3506,Case 761,Closed,Value 5,2011/09/29 14:40:29.000,Variant 1,1,Variant 1,Value 1,Value 163,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3507,Case 762,Assign seriousness,Value 4,2011/11/10 16:56:38.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3508,Case 762,Take in charge ticket,Value 4,2011/11/11 11:07:07.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3509,Case 762,Resolve ticket,Value 4,2011/11/16 09:25:50.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3510,Case 762,Closed,Value 5,2011/12/13 17:00:20.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3511,Case 763,Assign seriousness,Value 1,2011/10/05 10:03:43.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3512,Case 763,Take in charge ticket,Value 9,2011/10/07 12:38:31.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3513,Case 763,Resolve ticket,Value 9,2011/10/10 08:43:13.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3514,Case 763,Closed,Value 5,2011/11/05 11:10:12.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3515,Case 764,Assign seriousness,Value 1,2011/11/24 10:09:21.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3516,Case 764,Take in charge ticket,Value 12,2011/11/24 14:20:25.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3517,Case 764,Resolve ticket,Value 12,2011/11/24 14:23:50.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3518,Case 764,Closed,Value 5,2012/01/07 10:10:26.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3519,Case 765,Assign seriousness,Value 2,2010/02/05 11:15:48.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
3520,Case 765,Take in charge ticket,Value 2,2010/02/12 11:14:18.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
3521,Case 765,Resolve ticket,Value 2,2010/02/24 17:09:08.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
3522,Case 765,Closed,Value 5,2010/03/11 17:09:42.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 3
3523,Case 766,Assign seriousness,Value 13,2012/02/16 16:49:17.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3524,Case 766,Take in charge ticket,Value 13,2012/02/22 17:14:56.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3525,Case 766,Resolve ticket,Value 2,2012/02/28 10:24:47.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3526,Case 766,Closed,Value 5,2012/03/20 16:50:20.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
